theta_deg,alpha_deg,D0,beta_deg,W_analytic,W_3d,rel_err
114.09136234707618,2.8130248841247782,94.26694721015764,236.38887419411904,292.2319086901447,292.2319086901446,1.9451475752799964e-16
102.69106326397328,2.2971632867379768,155.55392133207783,250.6862338371121,390.11163973076094,390.1116397307609,1.457106455476156e-16
139.176373021769,1.8684506590725012,180.2498142735831,197.39439040001395,969.4547524830273,969.4547524830272,1.1726884357463234e-16
117.53799422807124,2.2021199020252724,104.64308691054987,100.82813753656238,346.74225833979017,346.7422583397902,1.6393565391474229e-16
138.48785420722209,1.694941867320363,73.55465984936174,105.4371206198934,390.534235029396,390.5342350293959,1.455529727285736e-16
101.27270279034997,2.6599350070480767,140.76928178236454,322.8239272384801,343.7321028303637,343.7321028303636,3.3074256604342253e-16
135.00978052938294,0.2711529882095292,88.4852487585226,124.81092127891228,427.3885908252116,427.3885908252116,0.0
106.14013916402438,2.973850359761,60.85799549756583,146.6615153976352,162.23429992106193,162.234299921062,3.503785505806491e-16
106.4783517091669,0.8093956499585877,84.4948998481082,96.29988652157749,226.31790161297312,226.31790161297312,0.0
125.65719198672411,0.29270245573512754,139.48372035578228,356.48050562273335,543.4791837526338,543.479183752634,2.0918342619238367e-16
127.67134164990033,1.6684965508819476,53.60384184063513,314.2884081449432,218.65894355972608,218.65894355972614,2.599638411098487e-16
138.43899007961954,0.9351240527710166,69.58419846353702,345.7957696553658,366.78303976288936,366.78303976288936,0.0
137.76491397110783,1.7349880722216382,175.44945876118794,40.55803904011577,911.0929627079499,911.0929627079498,1.2478072202831652e-16
136.5537195182069,2.9904427804917373,58.24077175005753,189.6180513888506,292.51295994253593,292.512959942536,1.943278645567529e-16
121.87097914463135,1.2468228753423551,126.4545249132254,66.57860660548272,455.7301381676175,455.7301381676173,3.741913081897232e-16
109.99942876827618,2.741463814523479,120.58237683934966,223.12074698743427,345.354332849932,345.354332849932,0.0
97.01342449696597,2.5257567154275002,197.76449054239887,121.35457572210001,448.2999733068445,448.2999733068445,0.0
109.33957141913844,1.5631714805106904,126.14603130540448,119.36148485472012,356.4286596786176,356.4286596786175,1.594804943913945e-16
105.75859388054464,1.084957506044744,136.2738740873031,170.6336885769915,360.10987462531284,360.1098746253128,1.5785020868964638e-16
120.55785331698357,1.443185925223547,175.17842283423136,90.00464942940508,615.1090582414447,615.1090582414447,0.0
117.89578167961093,2.147957074815835,51.68804716939199,108.71124941071032,172.40125741999145,172.40125741999142,1.6485790101382556e-16
95.48740747091752,1.926535035868651,132.49176165993526,191.40921594922855,291.68180585871755,291.6818058587175,1.948816063225465e-16
114.0114496238174,2.0947544558629603,65.12996737898551,58.347217370492,201.1864848085288,201.18648480852883,1.4127047081444476e-16
131.89823920237663,2.605837840286861,128.14355533230207,108.9288178865535,580.187888645278,580.1878886452781,1.9594831251488461e-16
122.89126519393346,0.49142392731859663,115.86466914592297,324.45632823848393,425.86931479295487,425.86931479295487,0.0
93.018456070678,1.8889943250792756,126.90372074556994,184.4931010759251,267.5464010517463,267.5464010517462,2.1246190805539528e-16
94.2273606979497,0.44072771617525075,99.47434254441379,64.60338837971679,214.213983845185,214.21398384518497,1.326790572689443e-16
98.36988075156513,1.1980057633296906,180.16081541482194,343.41483835801324,417.2422419921712,417.2422419921712,0.0
131.25980578211787,1.8260582402765582,80.02104201568164,298.13858993426504,354.807014609235,354.80701460923507,1.6020939981531152e-16
139.44886597070484,2.195545089729404,117.66092132060848,244.36575588537335,643.0015821239824,643.0015821239823,1.7680646655033449e-16
110.57835463288376,0.7046463822404787,118.80460411740825,224.65301439013373,343.0790560382994,343.07905603829937,1.6568606523874294e-16
139.44306894469105,1.6729723639985794,170.33403089013558,176.77393136945835,922.0297752416758,922.0297752416758,0.0
132.731330189314,0.20424684031541976,159.12862840041265,105.42272015007296,727.3229451324044,727.3229451324045,1.5630860882701846e-16
97.904306742393,2.7589199501854575,188.0175190609028,147.38586379078026,432.3802901364047,432.3802901364047,0.0
127.337123361627,2.6155828038932203,156.18774018458782,332.51719540923676,632.4594295891601,632.4594295891602,1.79753565846059e-16
120.21998109998783,2.425698259403762,176.38278971068615,17.12158798692832,614.0625618453246,614.0625618453246,0.0
117.66041416685042,2.9132767666333583,176.26154953039816,142.06175151931538,584.6272744907303,584.6272744907303,0.0
123.05466333284097,2.0011503543065605,140.59164472663733,285.31663551192077,520.7699188423632,520.7699188423632,0.0
139.0725695394522,2.1967479203317177,115.04853756553283,279.0332591875046,623.4808268072308,623.4808268072308,0.0
99.52901575626831,1.8251709878260831,108.2411554831121,322.77643254306315,256.03099284478094,256.03099284478094,0.0
137.22674904385747,0.635675971594934,125.36861217168675,314.0807771582259,640.531511866857,640.5315118668572,1.774882821772043e-16
106.9927122280612,2.113618225985074,184.7096951508272,168.08430865652562,499.242678561808,499.242678561808,0.0
128.6992164178058,0.9103375907110639,190.0537671854199,166.30799556250778,791.6124447957428,791.6124447957428,0.0
103.98801744901877,1.8985115931335768,130.77720709726822,109.2081031804106,335.40432734529526,335.4043273452953,1.6947729717955695e-16
102.37151512388667,1.4735902480890266,183.95129317624568,183.13225905527776,457.34753253083755,457.3475325308376,1.2428933101760034e-16
93.09926944486666,0.6573834080374711,82.930367408308,46.12289718068358,175.10359570392075,175.10359570392072,1.6231368245836439e-16
123.88261665382761,1.1393180430195577,78.8051819472188,352.7525824926626,295.69835168558933,295.69835168558944,3.8446895991661504e-16
108.25305343816498,1.5058727558842067,171.0658092795035,63.84543228530179,473.73334548474566,473.73334548474566,0.0
111.47781931660862,1.611849897659264,193.03935603945766,318.0517528320121,567.329571714537,567.3295717145371,2.003894092423932e-16
139.50904577845927,2.770303734287484,53.392509929460864,40.936809085260265,291.82578404936976,291.82578404936964,3.8957091503053426e-16
105.76435938490415,0.7886227232899148,136.81933742254148,9.859779527144275,361.58588964535613,361.58588964535613,0.0
131.18485335401184,1.8168323889182687,121.54852570711834,325.9092089959643,536.6246979265828,536.6246979265828,0.0
117.62941624462414,1.6799261857405756,51.49080512486226,209.39244794545874,170.25531717905116,170.2553171790512,1.6693581088286337e-16
96.25233309683428,0.5467122770786993,178.45378873367136,163.0897855902371,398.1509960139806,398.15099601398066,1.4276849594723107e-16
102.34914390851726,2.409967817284709,86.55634633749955,22.526183488151524,215.2275575728791,215.22755757287908,1.3205423018741461e-16
95.1780395561778,2.936101667697554,75.62060339710777,103.61742492956262,166.26720711708265,166.26720711708268,1.7093995817461408e-16
101.99015660832842,1.5553415440423684,196.23754601783213,276.0677379704026,485.29719374452486,485.29719374452486,0.0
133.76110777828342,1.5723300415735042,185.2131426982762,31.8157712695007,868.7250451446268,868.7250451446268,0.0
130.45039908566298,0.5685933611485546,179.2967626340783,223.91924714143636,777.1560568687626,777.1560568687624,1.4628572564906897e-16
118.83079737070824,2.259755779857738,86.22771705318985,141.6287227597887,292.3748938424716,292.3748938424716,0.0
103.39154342500424,2.37362557408541,173.56511953358483,263.03093043984006,441.04502920593774,441.0450292059377,1.2888348149654817e-16
122.73215627215518,1.7963634917639704,75.1519165874797,314.70883287423504,275.81685553971545,275.8168555397154,2.0609117143902404e-16
122.32321066744062,1.293975282857202,61.00723060772475,73.29833365604544,221.9861773117023,221.9861773117023,0.0
120.1263214190117,2.4159204315399885,65.18537112744562,314.7708403220102,227.10059234439984,227.10059234439981,1.2515030954786002e-16
90.44815374614012,0.6970843980151644,171.15038798200837,229.41538420138764,345.03334706130875,345.0333470613087,1.6474760873101217e-16
104.81096723848785,2.1722913009068345,110.40120059077668,170.81004009751805,286.79755071303634,286.7975507130363,1.9820050317544157e-16
112.50768973274018,1.976748068164787,187.2038648449549,301.2918878782486,561.7607133259908,561.7607133259907,2.023759138450883e-16
126.57802163557142,0.2148870948801224,66.96793981465,301.2089417794074,266.1868483054738,266.18684830547386,2.135470599793682e-16
118.08911594716531,2.724271405998232,96.23894092000236,220.02121685290206,321.8899733944291,321.88997339442915,1.76592697999806e-16
107.90488722779472,0.4701044452403681,79.9930667170898,160.72126899413394,219.82195835860523,219.8219583586052,1.2929422357359961e-16
130.35718127421615,1.9006863281789368,168.8404944097499,94.82305854502533,734.2442386109212,734.2442386109211,1.548351784641774e-16
113.01425518581206,0.8383173526038108,54.11527170902236,335.2910015166552,163.57975541136454,163.57975541136454,0.0
115.7706136871091,1.9237622676753843,89.95557822395818,80.45241810898595,287.5978008129746,287.5978008129746,0.0
123.56961964374533,2.3377536867502844,197.95260723669864,350.5393227109527,738.0223492738735,738.0223492738734,1.5404254062694772e-16
102.97908039202508,0.4308775392380594,102.20923363441844,355.18407418292963,256.89317043543406,256.89317043543406,0.0
117.85158181473815,2.244048572140199,170.74797364800972,64.886905715724,569.010082822859,569.0100828228587,3.995951606256806e-16
93.23604631814719,0.601658464010233,181.09886783349896,221.9848266414717,383.285419868741,383.285419868741,0.0
102.18863454118434,1.9792321621380895,68.68112759057327,52.7077622095389,170.4624857997028,170.46248579970282,1.6673292834530256e-16
123.70825837812386,0.8361707088854655,81.21847026481936,236.33776690537897,303.8110953580784,303.8110953580783,1.871011945558181e-16
138.19441051907108,1.9648676157326501,86.84792837703743,138.9053597385751,456.50501030327564,456.50501030327575,2.490374369518727e-16
108.4503600065064,2.693041920153697,158.36431909993917,335.34602308397774,439.9729649933624,439.9729649933624,0.0
117.43785739918503,0.20984699274075164,95.74832163597827,106.49609381514612,315.2036488343618,315.20364883436184,1.8033870823201983e-16
116.36768595396785,0.8575433311150569,160.36993366061546,25.542808593733596,517.0415971976188,517.0415971976188,0.0
107.7381050600229,2.4438311841643943,156.94740573693701,345.87430000634845,430.0800711746813,430.08007117468134,1.3216938582053128e-16
120.74257583291592,1.8857570969610318,98.53097866013266,36.20579217410685,346.9585963905025,346.9585963905026,1.6383343560921787e-16
119.44005354164358,2.9502593518988616,163.17140798103713,207.0352797880096,559.9718802270934,559.9718802270933,2.0302240475988011e-16
99.5800190628555,1.4364085345677895,181.0961647352842,302.4089278318879,428.8100896121572,428.81008961215724,1.3256082409866047e-16
94.9712027294947,2.696334504176829,116.22667053618973,5.867596167586724,253.56028586701672,253.56028586701672,0.0
109.64083111995994,0.9904517997706521,115.88728214596388,272.9594146669039,329.0564797116018,329.0564797116018,0.0
105.9979773336696,1.0175813132704836,137.4989914599371,280.5553965663081,365.172939959882,365.17293995988194,1.5566164039168088e-16
115.32245769556538,1.5954211363034863,67.06657087011916,346.56139222993704,211.88669331226083,211.88669331226083,0.0
100.75250867107634,1.8471913156318691,154.92770683798759,193.06144128066086,374.27389894828434,374.27389894828434,0.0
139.85329895519396,0.6814346963281496,153.35620891888283,128.44994677980068,839.9226913706075,839.9226913706077,2.7070786130589923e-16
106.35871337900267,0.7914470282134651,76.03375958467358,187.31609278349728,203.1216694834325,203.12166948343253,1.399245560687074e-16
120.91642149064235,2.583022322583679,173.8943211299241,87.52260259671776,618.2023704967182,618.2023704967182,0.0
110.39324097205974,0.8108374137603678,176.81858048058456,293.88814761036645,508.97214664955413,508.972146649554,2.233655387038175e-16
93.2635594071519,1.9718129375751066,61.82906497241842,353.5598265152672,130.9133420139372,130.91334201393724,2.1710323022215862e-16
133.07592963965686,2.117111099001066,109.07737536890365,112.2491470109477,506.07118117420293,506.0711811742028,2.2464594300318805e-16
109.39770947409045,2.6684033190612597,77.45440136062719,89.6303695414596,219.96669832279832,219.96669832279835,1.2920914687138464e-16
107.57897101918421,1.8333712767837287,162.09872355237775,262.8517480583084,443.8475771165221,443.8475771165221,0.0
91.10749221122465,0.7036498627674634,177.55839655327304,90.5001420302222,362.13226262650903,362.1322626265089,3.1393733575974924e-16
117.79410750010985,1.4292671483157455,163.34350844119257,135.79900811080194,542.0248144982431,542.0248144982431,0.0
137.92094073593117,2.1398795608999417,170.82928591988662,195.64921449236263,888.8743078012803,888.8743078012805,1.278997904696242e-16
137.12490774762608,2.1171150164577015,89.27830523156338,29.295138788534857,455.7870292579994,455.78702925799934,1.2471486727769882e-16
100.02867976211304,0.7330173225654448,124.81712044598204,216.43701600980577,297.68679569361313,297.68679569361313,0.0
123.70556930110222,1.4902480858487723,130.28588699087177,186.61515315039605,487.05864361826275,487.0586436182627,1.167075456017564e-16
130.48170795963102,2.480727320477329,135.72472769538382,18.27462148730643,589.1377403752992,589.137740375299,3.859431502357801e-16
116.8641181650377,0.6953875833743393,99.73580518922469,191.9550183767007,324.64981619313266,324.64981619313266,0.0
124.2865601351144,1.6890299965045703,132.8193057274533,15.93786894395684,502.756251162659,502.75625116265905,1.1306357450425257e-16
95.00606650819071,2.3539426215457877,74.32348228652027,234.43731385278062,162.54413664575813,162.5441366457581,1.7485533478420752e-16
105.19381394045097,2.4748688496208997,157.0989591614587,251.26806731845667,412.4337808374165,412.43378083741663,2.7564870532860626e-16
124.59734144624971,2.9034099248454517,84.39006941184218,300.7985845172788,323.99620283227273,323.99620283227284,3.508894139122665e-16
113.6758735628915,0.8497895672612974,99.32518787602703,216.03529416438144,304.07452605571723,304.0745260557172,1.86939102062079e-16
125.32722626747932,1.8104911050774763,64.5285823436017,120.07793250334237,250.44912284499253,250.44912284499253,0.0
112.34217680461629,2.9593253778744395,76.86194491785757,275.99068301953383,231.0423023562081,231.0423023562081,0.0
105.71620129135938,1.7113396196511588,59.63775179315024,74.25579813578815,157.7634870307773,157.7634870307773,0.0
122.7935605476476,0.6616656347291134,98.5532468930455,254.5887991334346,361.6437137985373,361.64371379853736,1.571807187348874e-16
99.29747554939347,0.428718711778304,66.26099730670138,264.42412903350566,155.99775878429364,155.99775878429364,0.0
92.88680153266172,1.5579281668643812,130.18875789030727,153.1184710273249,273.9049010838751,273.90490108387513,2.0752976173800347e-16
106.50518856699252,2.67846500144029,152.4033743036449,238.18865063018313,409.70821609901844,409.7082160990184,1.3874122272195313e-16
138.37620984343565,1.7046074230653618,194.198894655617,304.8745701855673,1026.364470033952,1026.3644700339523,2.2153307336886914e-16
118.20772605895085,0.38543652267955275,163.23244757281464,293.6112436801009,545.6348245709953,545.6348245709954,2.083570047256462e-16
136.61715411205793,0.593073508173225,56.8453650404846,318.2046732283181,285.90953093574626,285.9095309357463,1.988161033833555e-16
103.71633319585423,2.163021179212733,103.30556630762322,302.4959827516437,263.6724761005604,263.6724761005604,0.0
112.65044568670424,1.4629549389817165,85.65009841992284,165.6944592824623,257.12711093567697,257.127110935677,2.2107127736922294e-16
100.96402424406963,1.6916199174272661,144.08232763400935,215.6713898171055,349.55233470022614,349.5523347002261,1.6261776340174234e-16
128.3419881566284,0.2271847279812051,174.1729101792538,131.19400383042935,719.6884939873826,719.6884939873827,1.579667295939973e-16
103.74444797975417,1.1494877254736984,184.1741891095713,233.62937724579064,469.56358501207114,469.5635850120711,1.21055849889524e-16
91.65054443339385,1.342487513128768,108.57377764534134,111.84092506814044,223.6598664160718,223.6598664160718,0.0
125.0339282696902,1.4375850841114162,118.86885793747606,121.21390518576669,457.90500484308166,457.90500484308154,2.48276032188325e-16
109.11582142857408,1.6226782436789198,107.81921447311791,103.56706965317254,303.53038235255417,303.5303823525542,1.872742307384033e-16
100.74218918765638,2.6980745471832353,171.38401836725728,199.33654957856598,414.10745327144673,414.1074532714467,1.3726731651832226e-16
110.60930263164214,0.36093869858353295,151.63303226422926,45.4347292121816,438.0706172409896,438.0706172409897,2.595171491702103e-16
112.49291137982053,0.6614821674459554,167.40012849405184,50.84319220786941,501.1069140648461,501.10691406484614,1.1343571055467846e-16
99.16498531160302,2.8237437292049967,175.2328347293,241.53273037828106,412.99828258260663,412.9982825826066,1.3763596910221625e-16
129.48419464823678,2.202666371266929,189.08558256229418,354.1704547147639,801.6121083773112,801.6121083773111,1.4182275508755755e-16
119.16257993924326,2.699483240300713,139.7979479043336,37.61637236341273,477.54780124031765,477.5478012403176,1.1903189317000448e-16
116.7587846993494,1.9380656176767412,134.30977418082807,55.76429493008385,437.35676792025004,437.35676792025004,0.0
116.93097149350102,1.3175982784923894,131.13778162285627,251.74253575793503,428.0610006302164,428.0610006302165,1.3279280003812496e-16
127.97042124741913,0.6290603593723113,74.15762015985528,306.89662153940884,304.00230874108536,304.00230874108536,0.0
96.50443885961612,2.480266584091083,129.7533653606626,221.26316782024844,291.19239130480605,291.19239130480616,3.904182977178622e-16
124.57978043371777,1.5329218743599884,52.10537323897661,215.6207160583536,198.60613491608456,198.60613491608456,0.0
139.80651062625253,0.6795571120291752,197.4099383991245,62.674968407382565,1080.041747930725,1080.041747930725,0.0
120.9267429245586,1.705545925514144,163.92566347457026,278.74798676317005,580.4282154519101,580.4282154519102,1.9586717994593293e-16
137.82466776351214,2.013150499797428,107.05275179927813,251.5779869116225,559.7180996487441,559.7180996487442,2.031144567112644e-16
103.46332899663244,1.1911800684674456,137.1633296702828,15.612088093046776,347.7756989502497,347.7756989502497,0.0
95.75906411356381,2.3375377176620176,112.86986362476554,274.3645558578141,250.3657646125655,250.3657646125655,0.0
94.46794148174939,1.9700549157161005,197.77144185156868,107.53933944307585,428.42449541151007,428.42449541151,1.3268013260121556e-16
120.36127740245915,1.7357846354620006,124.65911616823387,203.4463816878416,435.21750387923896,435.217503879239,1.3060922034188338e-16
106.73611978066499,0.802582112360388,171.07271022337991,340.53787256771335,460.1862054049145,460.18620540491446,1.2352264842617763e-16
103.17783351955272,0.4427684010863492,123.97864258485228,109.024590210349,312.7548457235565,312.75484572355646,1.817507214933828e-16
132.19746580567556,2.321482878888369,151.82822637453134,49.981583937868194,688.9101359164447,688.9101359164448,1.6502419081173842e-16
95.47470844457008,2.6939783263486,163.79429457685657,284.67579406967985,361.7679363857367,361.7679363857366,1.5712674657877496e-16
96.73831899245303,0.47827276982661016,120.2767639808859,325.6850958519447,270.65897617082146,270.65897617082146,0.0
90.7962104463676,2.994100677055174,95.11833083178638,96.27416336152352,193.69769873875552,193.6976987387555,1.4673230304474095e-16
111.2375734111676,0.507403555313769,114.4157645722698,205.27398564349468,334.44780597923625,334.44780597923625,0.0
105.96069950688927,1.9768215570834828,161.55426568402385,95.28992508800947,429.61906968188407,429.61906968188407,0.0
124.98986369118795,0.24499368514646777,82.55983321373637,92.92226948892497,317.14766082285826,317.14766082285826,0.0
91.5805328346408,0.7894169600866849,123.17314665680674,261.2551857389083,253.31049159990758,253.31049159990755,1.122010748583395e-16
131.14157223503003,1.6761897391956806,117.96376756846075,352.6499585553442,519.4341818939811,519.4341818939811,0.0
139.83480373114304,1.8732344724320957,109.2539525132157,144.18096902926766,599.4156531325241,599.4156531325241,0.0
120.20312365997552,0.792653356626833,94.390656914707,106.01250881265108,328.5262416887615,328.52624168876156,1.7302550495999708e-16
118.58265023668481,2.369471498218792,80.81463969585695,216.43969734300344,272.66993587695976,272.6699358769598,2.0846969680756506e-16
135.14506795981532,0.5726099832152698,179.44416009009245,221.55215331205451,869.7884663043088,869.7884663043088,0.0
93.40902067142154,2.2083783630187694,156.04987788250003,174.5653626475561,331.2516416424808,331.2516416424808,0.0
125.6506584089658,2.508812774353046,186.76095336326085,288.79211273994673,732.9969117411513,732.9969117411514,1.5509865853536243e-16
135.9603639524036,1.983876511525859,179.4580199805663,268.35301920009744,894.5531211702182,894.5531211702183,1.2708785541197987e-16
96.28508402345877,2.0227676037691125,109.56967096499193,271.19678534247896,245.13315094195815,245.13315094195806,3.4783189447681377e-16
129.13400844098692,2.750413825893277,97.50275372727619,186.8127774255662,410.1365658147783,410.1365658147783,0.0
107.48087691705689,1.791377032454779,183.83972762468807,279.93703090035115,502.4000975373874,502.4000975373874,0.0
98.24866679954636,2.7599353133823845,194.13577659660888,159.10852555304785,448.86115584982247,448.86115584982235,2.5327840522616483e-16
93.38957786141663,1.5605104438889115,62.228717259166814,36.06974649504259,132.10220015593745,132.10220015593745,0.0
138.901639923439,0.7834985848698268,95.13845764842385,32.99378063756103,507.80457109886095,507.8045710988609,1.1193955725487467e-16
131.48060120365898,1.0072381468806886,175.56694172790932,349.53271389948463,779.179187600281,779.1791876002811,1.4590589626982872e-16
127.07912475057728,0.2939865155972085,113.00555670191069,237.44580634942042,454.13164086582447,454.1316408658245,1.251694745436218e-16
120.16194585215138,1.6913153828033787,74.77491506411184,297.3420031000841,260.50592490412987,260.50592490412987,0.0
104.16940599761782,2.882507400993455,151.7304066842444,341.2281250406831,389.81777742769464,389.8177774276945,2.9164097766860636e-16
113.4577410167847,1.8856267132617657,128.7180891937635,1.533811487510759,392.3406656031151,392.34066560311516,1.4488281191404668e-16
97.18105872733891,1.3151617578844268,140.2893359498221,6.54951847736386,318.1519008407331,318.1519008407331,0.0
92.23995842799634,2.707281877720326,109.78977825016347,214.67491430261495,228.59773684575498,228.597736845755,1.2433066845968555e-16
126.31132556203308,2.9727059895445853,65.14420497562234,133.38932895994412,259.05558705871016,259.05558705871016,0.0
113.77387909375655,0.992471914766215,159.1861252218827,81.60043410962138,488.5477783273825,488.5477783273826,2.32703622378225e-16
135.85346793779658,1.5543056072436954,63.798195716207026,18.20567749796513,314.80200973060056,314.8020097306005,1.805687927769367e-16
99.47723714695567,2.3015946429896665,188.09335328018096,159.00809536177997,444.3652068265553,444.3652068265553,0.0
116.18037781978649,1.5993034692317813,188.6894125870384,316.9080356635458,606.7326617571285,606.7326617571287,1.8737550306319947e-16
123.81681043944647,2.582712329294741,181.9452697720969,290.70363124457566,686.6446078841185,686.6446078841185,0.0
108.36275726028106,0.42650139836927103,51.05195849023334,59.41889130398347,141.48769717526952,141.48769717526952,0.0
110.47191770595192,1.8936738375226092,145.33683692378963,165.42311321400112,418.8598974594584,418.8598974594584,0.0
139.88634988486774,0.55661210324103,185.56214943743942,223.8869042839475,1016.886724418716,1016.8867244187157,2.235978403329102e-16
98.94319512913836,1.936284232966758,89.61706338145267,127.47984494408492,209.92782887082637,209.9278288708264,1.3538800254964083e-16
103.30671763108573,0.2928067151368809,53.55962089714731,8.099039409947366,135.40985893078602,135.409858930786,2.098939446124939e-16
122.29020564767293,1.0803747340955536,153.0834963143348,247.4857328608227,556.2943248754395,556.2943248754395,0.0
127.52990886330065,2.4437870927578587,171.2050228647008,42.26276069273074,697.4478634277588,697.4478634277589,1.6300406622923382e-16
123.1104491699414,1.0713843664123672,185.98703869301224,146.44279986675872,686.9553801664963,686.9553801664963,0.0
113.60254982343365,1.7275876859191346,77.57334799069667,335.9515152666871,237.20211547182998,237.20211547182998,0.0
96.81210511110488,2.791239507789753,122.56628178070227,163.86767705368294,276.2478843289846,276.2478843289845,2.0576960796960528e-16
90.38365254674767,1.4767205358797963,159.7692294005038,154.33608658351818,321.74598020761925,321.74598020761937,3.53343459483954e-16
